:START_ID(Post)|:END_ID(Tag)
1099511675032|1173
824633768102|295
824633768102|2082
824633768102|2782
412316907967|2206
412316907967|5058
412316907967|5762
412316907967|6419
412316907967|9286
412316907983|2206
412316907983|9134
412316907983|9237
412316907983|10991
412316907983|11533
412316907983|11737
412316907983|13796
412316907999|2078
412316907999|2206
412316907999|2882
412316907999|6113
412316907999|6992
412316907999|9152
412316907999|15301
481036384751|1860
481036384751|4844
481036384751|6733
412316908031|1195
412316908031|2206
412316908031|2917
412316908031|6945
412316908031|10035
412316908047|577
412316908047|1021
412316908047|1668
412316908047|2206
412316908047|5092
412316908047|5100
412316908047|9139
412316908047|9855
893353245215|1761
893353245231|1761
893353245231|5367
893353245231|6910
893353245231|9369
893353245231|9829
481036384831|416
481036384831|1860
481036384831|7316
412316908111|2206
412316908111|3062
412316908111|5100
412316908111|9588
412316908111|10496
893353245279|1761
893353245279|2845
893353245279|5087
481036384879|9
481036384879|1860
481036384879|2814
481036384879|11547
481036384879|12011
412316908159|2056
412316908159|2206
893353245327|1761
893353245327|3043
893353245327|6435
893353245327|8195
893353245327|8963
893353245327|9745
893353245327|12832
412316908191|2206
412316908191|5180
412316908191|5191
412316908191|8867
412316908207|2206
412316908207|4940
412316908207|7589
412316908207|9050
412316908207|9093
412316908207|9187
412316908207|12301
412316908207|12626
893353245375|1191
893353245375|1761
893353245375|7566
893353245375|9478
412316908239|2027
412316908239|2206
412316908239|2842
412316908239|2946
412316908239|6359
412316908239|7520
1099511675865|776
893353245954|142
893353245974|142
1099511676202|142
1099511676202|2110
1030792199486|142
1030792199486|2968
755914292562|1021
755914292562|1860
755914292562|2078
755914292562|5095
755914292562|5829
755914292562|8269
755914292562|9045
755914292577|1860
755914292577|2041
755914292577|5779
755914292577|9155
755914292577|10378
755914292592|782
755914292592|1548
755914292592|1860
755914292592|6944
755914292592|9192
755914292592|10642
755914292607|1860
755914292607|2018
755914292607|2950
755914292607|5192
755914292607|6370
755914292607|7510
755914292622|1860
755914292622|2811
755914292622|5066
755914292622|6371
755914292622|7251
755914292622|9291
755914292622|10587
755914292637|1682
755914292637|1860
755914292637|5754
755914292637|7002
755914292637|9100
755914292637|9188
755914292637|10843
755914292637|12551
755914292652|1860
755914292652|7582
755914292667|1860
755914292667|9144
755914292667|11632
755914292682|1860
755914292682|3075
755914292682|7916
755914292682|9134
755914292682|14699
755914292697|1761
755914292697|1860
755914292697|2845
755914292712|1860
755914292712|5165
755914292712|6361
755914292727|1860
755914292727|3029
755914292727|5553
755914292727|7510
755914292727|10819
755914292727|12039
755914292742|811
755914292742|1454
755914292742|1860
755914292742|3069
755914292742|7639
755914292742|14630
755914292757|1860
755914292757|7141
755914292757|9544
755914292757|12037
755914292757|12754
755914292772|448
755914292772|1860
755914292772|7881
755914292772|9065
755914292787|1860
755914292787|2997
755914292787|5151
755914292802|1860
755914292802|1940
755914292802|2020
755914292802|5071
755914292802|5085
755914292802|10662
755914292802|11240
755914292817|1860
755914292817|10761
755914292817|11715
755914292832|573
755914292832|1860
755914292832|6402
755914292832|9864
755914292847|1860
755914292847|6371
755914292847|7003
755914292847|7563
755914292847|9172
755914292862|1860
755914292862|5190
755914292862|7335
755914292862|7610
755914292862|13064
755914292877|1860
755914292877|11123
755914292892|1860
755914292892|8720
755914292892|11663
755914292907|1025
755914292907|1860
755914292907|2022
755914292907|5153
755914292907|11410
755914292922|1860
755914292922|9116
755914292937|1860
755914292937|2896
755914292937|7032
755914292937|11481
755914292937|11602
755914292952|1860
755914292952|2800
755914292952|6360
755914292967|1860
755914292967|7135
755914292967|7241
755914292967|12155
755914292982|1860
755914292982|11541
755914292982|13155
755914292982|13992
755914292997|1860
755914292997|2116
755914292997|7007
755914292997|7313
755914292997|7577
755914293012|1680
755914293012|1860
755914293012|6394
755914293012|6542
755914293012|9185
755914293027|591
755914293027|1860
755914293027|3043
755914293027|9064
755914293027|12480
755914293042|1190
755914293042|1860
755914293042|3085
755914293042|9224
755914293042|9627
755914293042|11689
755914293042|13132
755914293042|14431
755914293057|1164
755914293057|1860
755914293057|2012
755914293057|2026
755914293057|5612
755914293057|7001
755914293057|7951
755914293057|9603
755914293072|1860
755914293072|9054
755914293072|11702
755914293087|1860
755914293087|2872
755914293087|5060
755914293087|8963
755914293087|14375
755914293102|1860
755914293102|6508
755914293102|7604
755914293102|9231
755914293117|1860
755914293117|3036
755914293117|5158
755914293117|7929
755914293117|12296
755914293132|1860
755914293132|1991
755914293132|2805
755914293132|6949
755914293132|7522
755914293147|579
755914293147|584
755914293147|1860
755914293147|4844
755914293147|5091
755914293147|11577
755914293147|12906
755914293162|1532
755914293162|1860
755914293177|788
755914293177|1860
755914293177|7391
755914293177|9294
755914293177|11597
755914293192|1860
755914293192|2953
755914293192|9209
755914293192|9331
755914293207|1860
755914293207|3026
755914293207|3092
755914293207|5101
755914293207|6373
755914293207|7573
755914293207|8226
755914293207|9143
755914293207|9178
755914293222|1860
755914293222|5803
755914293222|5859
755914293222|8047
755914293222|9065
755914293222|10321
755914293222|11454
755914293222|11520
755914293222|11649
755914293237|1022
755914293237|1860
755914293237|6607
755914293237|6954
755914293252|1860
755914293252|2929
755914293252|5187
755914293252|6748
755914293252|9338
755914293252|12110
755914293252|13318
755914293267|1860
755914293267|5147
755914293267|6721
755914293267|10465
755914293267|14224
755914293267|14461
755914293282|1860
755914293282|2945
755914293282|6992
755914293282|8562
755914293282|9180
755914293282|11749
755914293297|1860
755914293297|2979
755914293297|6743
755914293297|12166
755914293312|1860
755914293312|1863
755914293312|9056
755914293312|9255
755914293327|1860
755914293327|2917
755914293327|3050
755914293327|5168
755914293327|6337
755914293327|6363
755914293327|9523
755914293342|472
755914293342|1860
755914293342|1941
755914293342|2121
755914293342|5465
755914293342|6406
755914293342|6953
755914293357|1029
755914293357|1860
755914293357|6144
755914293357|6303
755914293372|8
755914293372|1860
755914293372|1999
755914293372|2789
755914293372|2833
755914293372|2963
755914293372|5698
755914293372|12175
755914293387|1860
755914293387|2869
755914293387|2904
755914293387|5136
755914293387|5246
755914293387|9155
755914293387|14395
687194817116|277
687194817116|568
687194817116|2061
687194817116|8728
1030792200817|277
1030792200817|1207
1030792200817|1682
1030792200817|9150
962072724102|277
962072724102|582
962072724102|3000
962072724102|9195
755914293915|277
755914293915|2818
755914293915|2927
755914293915|9150
687194817200|277
687194817200|1025
1099511677637|277
1099511677637|13978
1099511677658|277
1099511677658|6358
549755863791|277
549755863791|2092
549755863791|2921
549755863791|6991
893353247492|277
893353247492|1026
893353247492|1682
893353247492|6358
755914294041|277
755914294041|2061
755914294041|6991
687194817326|277
687194817326|2998
687194817326|3061
1168231154499|277
1168231154499|1025
687194817368|277
687194817368|3015
687194817368|13613
1030792201069|277
1030792201069|2780
893353247618|277
893353247618|1908
1099511677847|277
618475340716|277
893353247681|277
893353247681|569
893353247681|3000
755914294230|277
549755864043|277
549755864043|470
549755864043|569
549755864043|6991
893353247744|277
893353247744|2092
893353247744|2927
893353247744|6991
687194817557|146
687194817557|1979
687194817557|2984
687194817557|5062
687194817557|10957
687194817557|13593
687194817574|1979
687194817574|5847
687194817574|7825
687194817574|9285
687194817591|6
687194817591|1191
687194817591|1979
687194817591|2104
687194817591|2974
687194817591|6354
687194817591|8490
687194817608|1524
687194817608|3041
687194817608|5075
687194817608|6404
687194817608|10214
687194817625|1524
687194817625|2828
687194817625|3011
687194817625|5132
687194817625|5582
687194817625|7145
687194817625|9145
687194817642|1524
687194817642|5101
687194817642|9874
687194817642|10592
687194817642|11073
687194817642|13395
687194817659|1524
687194817659|2790
687194817659|7582
687194817676|1203
687194817676|1979
687194817676|2802
687194817676|6155
687194817676|7489
687194817676|11757
687194817693|382
687194817693|2039
687194817693|2957
687194817693|5522
687194817693|9173
687194817693|9345
687194817710|1979
687194817710|2853
687194817710|3024
687194817710|6439
687194817710|9558
687194817727|1524
687194817727|2810
687194817727|5345
687194817727|9044
687194817727|9525
687194817744|586
687194817744|1524
687194817744|2818
687194817744|6698
687194817744|11531
687194817744|11562
687194817761|58
687194817761|382
687194817761|977
687194817761|2840
687194817761|6489
687194817761|7030
687194817761|12076
687194817778|279
687194817778|1548
687194817778|1979
687194817778|3101
687194817778|9057
687194817778|14613
687194817795|1021
687194817795|1979
687194817808|1524
687194817808|2987
687194817808|8404
687194817808|11425
687194817808|14195
687194817825|282
687194817825|584
687194817825|1979
687194817825|2846
687194817825|2857
687194817825|7844
687194817842|1524
687194817842|6353
687194817842|11621
687194817842|11817
687194817842|12795
687194817859|62
687194817859|1524
687194817859|9670
687194817876|1979
687194817876|2069
687194817893|1524
687194817893|1615
687194817893|3015
687194817893|5071
687194817893|8488
687194817893|10634
687194817910|1979
687194817910|2108
687194817910|5170
687194817910|6071
687194817910|6631
687194817910|9339
687194817910|12779
687194817927|1524
687194817927|5063
687194817944|1524
687194817944|5935
687194817944|9164
687194817961|1524
687194817961|5113
687194817961|5147
687194817961|7510
687194817961|8246
687194817961|9261
687194817961|12270
687194817978|1524
687194817978|6416
687194817995|1199
687194817995|1524
687194817995|2941
687194817995|5116
687194817995|9086
687194817995|9164
687194817995|11548
687194818012|1524
687194818012|2818
687194818012|5681
687194818012|9409
687194818029|1979
687194818029|7287
687194818029|7526
687194818029|11896
687194818046|1979
687194818046|2001
687194818046|2096
687194818046|3039
687194818046|6592
687194818046|11851
687194818063|1524
687194818063|9477
687194818063|12285
687194818080|1524
687194818080|1988
687194818080|2997
687194818080|11599
687194818097|1979
687194818097|1988
687194818097|5824
687194818097|5878
687194818097|11684
687194818097|14597
687194818114|1524
687194818114|2049
687194818114|3021
687194818114|6640
687194818114|7582
687194818114|10662
687194818131|1524
687194818131|5696
687194818148|804
687194818148|1524
687194818148|1669
687194818148|2050
687194818148|2954
687194818148|2971
687194818148|14056
687194818165|1524
687194818165|6364
687194818165|8375
687194818165|9238
687194818182|382
687194818182|2976
687194818182|2999
687194818182|7419
687194818182|10391
687194818199|1524
687194818199|2983
687194818199|5909
687194818216|6
687194818216|577
687194818216|1524
687194818216|2962
687194818216|11556
687194818216|11559
687194818233|1524
687194818233|5152
687194818233|5606
687194818233|6157
687194818233|9064
687194818250|141
687194818250|1524
687194818250|2001
687194818250|9230
687194818250|11652
687194818267|807
687194818267|1524
687194818267|11527
687194818267|12833
687194818267|13814
687194818284|586
687194818284|1524
687194818284|5094
687194818284|6969
687194818284|9256
687194818284|9369
687194818284|15129
687194818301|382
687194818301|2957
687194818301|11717
687194818318|1444
687194818318|1524
687194818318|2831
687194818318|5068
687194818318|8469
687194818318|11562
687194818318|11579
687194818318|12232
687194818334|1524
687194818334|6364
687194818334|7569
687194818334|9183
687194818351|1524
687194818351|5162
687194818351|6369
687194818351|6860
687194818351|9696
687194818368|1524
687194818368|6228
687194818368|10272
687194818368|12338
687194818385|1524
687194818385|2973
687194818385|5189
687194818385|7934
687194818385|9104
687194818385|9737
687194818402|1524
687194818402|2893
687194818402|6470
687194818402|6605
687194818402|7584
687194818419|575
687194818419|1979
687194818419|2094
687194818419|2781
687194818419|2881
687194818419|2900
687194818419|5981
687194818419|9250
687194818419|11896
687194818436|144
687194818436|1524
687194818436|2811
687194818436|6236
687194818436|6413
687194818436|9335
687194818436|11356
687194818453|1524
687194818453|2087
687194818453|6106
687194818453|9268
687194818453|9709
687194818470|1524
687194818487|1524
687194818487|8272
687194818487|9105
687194818487|9190
687194818487|9326
687194818487|11731
687194818504|1032
687194818504|1524
687194818504|2794
687194818504|2923
687194818504|2939
687194818504|5408
687194818504|7560
687194818504|9281
687194818504|11548
687194818504|12001
687194818521|148
687194818521|1181
687194818521|1979
687194818521|7380
687194818521|7522
